id,url,title,content,label
300,https://www.aosfatos.org/noticias/falso-ufsm-arroz-organico-mst-agrotoxicos/,É falso que estudo da UFSM comprovou que arroz orgânico do MST possui agrotóxicos,estudo conduzir ufsm universidade federal santa maria constatar presença agrotóxico arroz orgânico marca terra livre agroecológica produzir assentado mst movimento trabalhadores rurais terra afirmar publicação rede relatório larp laboratório análises resíduos pesticidas concluir verdade justamente contrário haver resíduo produto químico amostra produto publicações alegação enganoso acumular compartilhamento facebook visualização tiktok feira conteúdo circular whatsapp plataformar estimar alcance fale fátima vídeo circular rede distorcer resultado estudo conduzir larp ufsm alegar encontrar pesticida arroz orgânico produzir assentar mst conclusão estudo entanto encontrar qualquer traço agrotóxico alimento marcar terra livre agroecológica nota publicar site universidade laboratório desmentir alegação peça desinformação afirmar análise produto ratificar ofício ministério agricultura pecuária encontrar traço pesticida amostra mst publicar nota rechaçar alegação fazer post enganoso autor vídeo desinformativo vereador porto alegre ramiro rosário psdb alegação discurso câmara municipal capital gaúcha gravação político alegar larp identificar insumo componente utilizar defensivo agrícola haver dobro mínimo detectável falso dia abril rosário notificar justiça paraná apagar conteúdo mentiroso rede pena multo diário outro procurado fato vereador ramiro rosário informar nota liminar judicial impedir pronunciar assunto proibir comentar assunto processo ser concluir pena multo incluir igualmente apresentar publicamente prova corroborar alegação contrário mst cumpro decisão judicial,0
301,https://www.aosfatos.org/noticias/falso-exercito-invadiu-pf-liberou-mauro-cid/,Exército não invadiu PF e liberou tenente-coronel Mauro Cid da prisão,exército invadir sede pf polícia federal brasília df liberar prisão tenente coronel mauro cid ex ajudante ordem jair bolsonaro pl afirmar publicação rede forças armadas escoltar oficial unidade prisional militar ficar preso preventivamente acordo legislação oficial ficar preso penitenciária comum estar responder processo justiça civil publicações afirmação falso somar visualização tiktok centena compartilhamento facebook feira publicação mentir afirmar exército invadir sede pf libertar prisão tenente coronel mauro césar barbosa cid ex ajudante ordem jair bolsonaro publicação alegaçãor distorcer acontecimento último feira oficial prender justiça civil prestar depoimento sede pf brasília levar comboio polícia exército unidade prisional militar ficar deter preventivamente acontecer cid militar ativo cumprir pena estabelecimento civil prisão ter ser ordenar justiça civil oficial alto denominação dar ocupar patente coronel tenente coronel major direito cela grade peça usar trecho reportagem veicular jovem pan news começo último feira reação exército prisão cid nenhum entanto dar informação militar ter entrar sede pf libertar tenente coronel verdade reportagem narrar ordem acontecimento terminar prisão oficial unidade militar caso mauro cid pessoa presas operação realizar último apurar falsificação dar cartão vacinação ex presidente jair bolsonaro pl aliado incluir registro imunização covid,0
1808,https://www.boatos.org/brasil/novo-presidente-petrobras-general-silva-luna-ja-demitiu-300-funcionarios.html,"Novo presidente da Petrobras, general Silva e Luna, já demitiu 300 funcionários #boato",dilson ligar tar brasília negócio tar ferver brasília negócio petrobras botar presidente general cara ruim ruim ruim quinhento hora manhã ter demitir prédio central petrobras funcionário demitido pra rua gente receber tar folha pagamento ideia mandar petrobras conhecer prédio de ela andar mandar desocupar andar inteiro andar inteiro botar inteligência exército polícia federal tar zuado brasília ideia ideia bolsonaro ficar horrorizado descobrir petrobras funcionário ligar zé dirceu petista reportar governador brasil maracutaia pra gasolina óleo diesel estar preço pra favorecer imposto estadual alto combustível ficar melhor pro imposto estadual ganhar gente petrobras transação presidente descobrir pensar ódio ódio ódio homem tar ódio ódio situação espalhados brasil descobrir zé dirceu zé dirceu funcionário espalhar pra levar informação trazer informação cotação cotaçãor criar empresa estrangeiro chamar trade comprar comprar petróleo brasil vender pra brasil pra modificar preço pra maracutaia ninguém conseguir descobrir contabilidade pra revender pr o brasil produto botar pra trazer pra produto viram nota fiscal produto gasolina combustível vender paraguai argentina uruguai gasolina chegar pra conseguir vender posto gasolina repare comprar imposto baixo né gasolina brasil brasil homem petrobras diretor diretor chefe encarregar várias área superintendente mundo demitir pense desarticular completamente governador pronto acabar ideia ideia dizer olhar ver zuar tá ter brasília hoje manhã ira homem entender general botar cara terrível flor cheirar terno entender sapato vulcabrás imagine explodir bomba funcionário demitir hoje andar inteiro ocupar inteligência exército descobriram trade exterior próprio funcionário petrobrás manipular preço combustível brasil trás josé dirceu hoje general joaquim silva luna presidente petrobras botar funcionário pra rua afilhado dirceu ter amanhã bomba presidente petrobrás general manda prédio central petrobras funcionário prédio andar inteiro ficar vazio alibaba ladrões né presidente jairbolsonaro souberam petrobras ter andar funcionário fantasma ligar josé dirceu general comando petroleira demitir justificativa mudança diretorio empresa,1
302,https://www.aosfatos.org/noticias/falso-eua-pode-cortar-relacoes-militares-com-brasil/,Reportagem de 2021 é tirada de contexto para afirmar que EUA pode cortar relações militares com Brasil,congressista americano pedir presidente joe biden revogar status aliar militar preferencial brasil durante governo lula pt crer publicação circular rede reportagem compartilhar peça desinformação veicular tv cultura outubro referir manifestação governo jair bolsonaro pl publicações conteúdo enganoso somar compartilhamento facebook feira reportagem veicular jornal tv cultura outubro circular rede contexto sugerir congressista americano ter pedir presidente joe biden deixar reconhecer brasil aliar militar preferencial durante governo lula carta citar vídeo entanto parlamentar democrata peder governo americano romper gestão jair bolsonaro contar declaração golpista ex presidente documento parlamentar peder governo americano revogar condição brasil aliar militar preferencial conceder ex presidente donald trump oferta país integrar otan organização tratado atlântico norte acordo aliança militar brasil poder representar risco eua estar fortalecer exército brasileiro golpe documento mencionar reportagem destacar motivo rompimento posicionamento golpista bolsonaro dar ex presidente mentira disseminar donald trump durante eleição americano presença deputado federal eduardo bolsonaro pl sp washington véspera invasão congresso estados unidos janeiro status aliar militar extra otan garantiar benefício facilitação comércio armamento tecnologia militar participação forças armadas brasileiro treinamento promovir militar americano apesar pedir encaminhar congressista joe biden revogar status brasileiro,0
303,https://www.aosfatos.org/noticias/falso-google-facebook-twitter-nota-suspender-servicos-pl-fake-news/,Empresas negam autoria de nota que critica ‘PL das Fake News’ e ameaça suspensão de serviços no Brasil,empresa google meta twitter telegram spotify assinar documento conjunto repudiar pl prever regulação rede ameaçar suspender serviço brasil big techs citar carta negar autoria documento dizer rejeitar afirmação fazer texto publicações conteúdo enganoso acumular centena compartilhamento facebook feira circular whatsapp plataformar estimar alcance fale fátima empresa google meta twitter telegram spotify publicar nota conjunto oficial dia maio classificar pl pl fake news ameaçar democracia liberdade expressão afirmar suspender serviço país caso texto ser aprovar congresso empresa citar negar autoria carta fatos fatos entrar contato telegram twitter responder publicação checagem enviar email pré programar emoji cocô apesar meta negar autoria conteúdo nota ser compartilhar rede empresa publicar outro comunicar recentemente afirmar pl ameaçar gratuitade serviço plataformar brasil fato google divulgar material crítica texto barrar aprovação tramitação pl apresentar maio senador alessandro vieira psdb objetivo principal reduzir disseminação conteúdo enganoso proliferação página perfis falso aprovar senado julho ano projeto aguardar votação câmara deputados texto regime urgência aprovar semana passado chegar entrar pauta último terça feira relator orlando silva pc sp entanto pedir ser votar houvesse análise sugestão bancada reunir último dia haver previsão projeto voltar pauta,0
304,https://www.aosfatos.org/noticias/falso-preco-gas-de-cozinha-aumentou-84-porcento/,É falso que preço do gás de cozinha aumentou 84%,governo lula pt determinar aumento gás cozinha alegar publicação rede ocorrer verdade passar valer lei aprovar durante gestão jair bolsonaro pl unificar icms botijão gás cobrar taxa publicações alegação enganoso acumular centena compartilhamento facebook curtida instagram feira peça circular whatsapp plataformar estimar alcance fale fátima último feira entrar vigor mudança prever lei complementar estabelecer alíquota único icms gás cozinha estar usuário passar compartilhar rede publicação alegar botijão glp aumentar entanto verdade ocorrer cobrar alíquota icms prever lei estar passar arrecadar imposto botijão unidade federação cobrar imposto estadual reajuste acabar levar aumento preço gás cozinha estar conforme mostrar levantamento sindigás sindicato nacional empresas distribuidoras gás liquefeito petróleo nenhum caso entanto botijão subir porcentagem citar publicação referir verdade aumento icms cobrar gás cozinha mato grosso sul arrecadar imposto botijão kg glp passar receber acordo lei representar aumento taxação acordo levantamento sindigás adoçãor alíquota único gás cozinha representar médio aumento taxa estar alíquota reduzir apesar medida entrar vigor maio ano durante governo lula mudança prever lei sancionar ex presidente jair bolsonaro março,0
305,https://www.aosfatos.org/noticias/video-antigo-motociata-bolsonaro-natal/,Vídeo antigo de motociata com Bolsonaro em Natal circula como se fosse atual,vídeo mostrar ex presidente jair bolsonaro pl passeio moto apoiador gravar natal rn setembro voltar circular ser recente ter ser gravar ribeirão preto sp verdade motociata imagem acontecer capital potiguar dia setembro durante campanha eleitoral postagem conteúdo enganoso acumular curtida visualização facebook visualização kwai início feira vídeo falso circular whatsapp estimar alcance fale fátima vídeo motociata presidente jair bolsonaro apoiador natal setembro circular rede ser atual gravar cidade ribeirão preto sp falso registro contexto original acontecer dia setembro durante período eleitoral evento contar presença bolsonaro candidato senado rogério marinho pl liderança político apoiador candidato reeleição noticiar passeio moto buscar reverso twitter fato identificar série registro dia jair bolsonaro aparecer diversos imagem mesmo camisa luva levar garupa homem camisa branco óculos escuros pendurar rogério marinho vídeo evento publicar contar oficial marinho tiktok analisar roupa usar candidato semelhança percurso comparação abaixo apesar divulgação imagem falso motociatar bolsonaro fato haver recepção ex presidente cidade ribeirão preto sp dia mostrar político carrocerio caminhonete seguir polícia militar apoiador moto carro vestir camisa marrom diferente aparecer peça desinformativo vídeo falso chegada jair bolsonaro cidade ribeirão preto sp circular contexto evento agrishow acontecer anualmente cidade paulista considerar grande feira tecnologia agrícola mundo ex presidente convidar organizador participar abertura feira dia maio causar descorforto atual governo entender presença bolsonaro desconvitir ministro agricultura carlos fávaro participar evento representante governo polêmico organização feira cancelar cerimônia aberturar,0
306,https://www.aosfatos.org/noticias/janones-bolsonaro-eua-fraude-cartao-vacinacao/,Janones engana ao dizer que Bolsonaro é investigado nos EUA por fraude em cartão de vacinação,deputado federal andré janones avante mg enganar afirmar rede social feira ex presidente jair bolsonaro pl condenar justiça eua investigar fbi fraudar cartão vacinação covid investigação fraude cartão vacinação deputado andré janones avante mg desinformar publicar rede social ex presidente estar ser investigar processar estados unidos fatos encontrar notícia justiça americano ter indicar bolsonaro ano cadeia país dizer janones rede haver informação processo judicial similar envolver bolsonaro estados unidos fatos constatar busca principal órgão imprensar court listener site compilar movimentação documento ação judicial tramitar tribunal americano deputado verdade distorcer informação embaixada estados unidos brasil lei americano punir entrar documento falso país consequência sério cometer fraude receber benefício imigratório buscar enfrentar multa prisão nota acordo lei americano pena prisão em esse caso chegar ano tese pf bolsonaro ter usar dado falso inserir novembro dezembro burlar restrição sanitário vigente impostar poder público brasil estados unidos destinar impedir propagação doença contagioso caso pandemia covid entretanto presidente ex presidente funcionário missão diplomático passaporte diplomático precisar apresentar cartão vacinação entrar estados unidos acordo embaixada americano ter ser caso viagem dezembro financial times bolsonaro entrar país local serviço poder exigir apresentação documento setembro país participar assembleia onu restaurante york exiger comprovante época presidente aparecer comer pizza rua burlar regra haver ser imprensa brasileiro americano informação fbi ter começar investigar caso comprovante vacinação ter ser fraudar reportagem publicar agência internacional veículo americano trazer citação órgão americano investigação nome constar lista procurar fbi supostar senha celular ex presidente apreender polícia suscitar divergência informação início manhã hoje veículo imprensar noticiar bolsonaro ter negar entregar senha aparelho policial horas lauro jardim colunista globo dizer bolsonaro acabar fornecer código acesso relutar nenhum nota entanto haver informação ter dar senhar ouvir investigar justiça americano bolsonaro entanto negar celular apreender ser protegir senha entrevisto imprensa conceder operação policial ex presidente dizer esconder cometer crime investigação culminar prisão pessoa apreensãor celular bolsonaro manhã terça feira iniciar durante governo anterior ex ministro cgu controladoria união wagner rosário pedir pf apurar inserção falso dose vacino covid cartão vacinação ex presidente acordo apuração polício aliar bolsonaro falsificar dado cartão vacinação ex presidente familiar incluir registro imunização covid,0
1809,https://www.boatos.org/brasil/carta-bombastica-generais-braga-netto-gilberto-pimentel-exarnet.html,Carta bombástica dos generais Braga Netto e Gilberto Pimentel é postada no Exarnet #boato,cabeçao mandar prender general walter braga netto carta bombástica postada brasil exarnet blog fechado exército amigo trincheiro instabilidade nacional país passar colocarei importante engasgar garganta ano carreira militar ingressei glorioso regime militar democrático ano exército meritocracia cheguei general brigada exército sigar atuar comando presidir clube militar ver acontecer pátria tanto preocupação anseio sociedade necessitar em esse tempo difícil sombrio passar existir insistir provocar intimidar vias radicais ditatoriais tribunal supremo afrontar nação irresponsável podar talhar direitos constitucionais adquirir constituição,1
307,https://www.aosfatos.org/noticias/falso-adelio-bispo-depoimento-pf-pt-atentado-bolsonaro/,Adélio Bispo não afirmou em depoimento à PF que PT ordenou atentado contra Bolsonaro,adélio bispo oliveira afirmar depoimento polícia federal pt mandante atentado faca sofrer ex presidente jair bolsonaro pl juiz mg durante eleição compartilhamento facebook terça feira peça desinformação somar visualização tiktok dpu negar adélio bispo oliveira autor atentadar faca vitimar bolsonaro juiz mg setembro confessar pf ser contratar pt órgão cuidar defesa agressor afirmar nota receber notificação depoimento haver motivo manifestação caso investigação apontar bispo agir sozinho haver mandante crime contatar fato pf afirmar responsabilizar publicação canal oficial corporação alegação andamento investigação haver informação similar citar peça desinformação site corporação veículo jornalístico preso flagrante dia setembro bispo investigar inquérito pf encontrar indício crime ter ser encomendar maio vara federal juiz informar agressor diagnosticar transtorno delirante persistente inimputável condenar internação indeterminar encontrar atualmente preso penitenciária federal campo novembro pf reabrir inquérito apurar bispo receber auxílio financeiro executar atentado haver atualização caso fevereiro fatos desmentir peça desinformação afirmar bispo ter confessar participação pt atentadar bolsonaro época alegação negar polícia federal,0
308,https://www.aosfatos.org/noticias/video-mulher-artificial-china-falso/,Não é verdade que vídeo mostra ‘mulher artificial’ comercializada na China,vídeo circular rede mostrar mulher artificial chamar hoori lançar recentemente mercado chinês trata verdade trailer jogo detroit become human estúdio quantic dream lançar maio publicações rede compartilhar trecho vídeo lançamento jogo detroit become human quantic dream espalhar afirmação enganoso china ter lançar mercado mulher artificial fazer silicone capaz falar fluência idioma registro publicar canal oficial playstation maio chloe mulher retratar vídeo personagem secundário jogo passar contexto futurista androide substituír força trabalho humano busca rede registro imprensa fato encontrar indício ter ser lançar mercado chinês robô similar citar peça desinformação publicação enganoso desmentido boatos org fato fake lupa brasil agência internacional africacheck fact crescendo newschecker,0
309,https://www.aosfatos.org/noticias/dilma-brics-presidente-adesao-paises-falso/,É falso que 19 países pediram adesão ao Brics após Dilma se tornar presidente do bloco,ex presidente dilma rousseff pt escolher presidente brics bloco econômico país emergente nação pedir integrar nomeação afirmar publicação rede petista assumir comando bloco nbd banco desenvolvimento criar fomentar projeto infraestrutura solicitação adesão país fazer gestão bolsonaro conteúdo enganoso acumular cerca curtida instagram centena compartilhamento facebook feira peça desinformação circular whatsapp plataformar estimar alcance fale fátima publicações circular rede enganar afirmar país demonstrar interesse ingressar brics dilma roussef tomar posse presidente bloco peça desinformação conter alegação enganoso dia abril ex presidente dilma rousseff tomar posse presidente nbd banco criar facilitar empréstimo infraestrutura desenvolvimento país emergente apesar relacionar brics banco compor país integrar bloco emirados árabes egito uruguai bangladesh dilma indicar lula fevereiro eleita março pedido adesão fatos ter encontrar documento oficial atestar específico país solicitar adesão formal brics declaração autoridade registro publicar imprensa contar manifestação participação ocorrer ano passado dúzia país demonstrar interesse participar clube novembro citar publicação desinformativo irã arábia saudita mirar participação ano passado jair bolsonaro presidente marcos troyjo ocupar direção banco irã apresentar pedir ingresso junho ano arábia saudita demonstrar interesse participar julho egito turquia declaração imprensa membro brics ventilar existência quantidade pedir adesão similar citar peça desinformação texto publicar site oficial bloco dia fevereiro dilma eleitar nbd ministro relações exteriores rússia sergey lavrov afirmar haver cerca país interessar juntar novembro ministro haver dizer lista possível adesão somar dúzia país formação original brics agregar membro áfrica sul,0
310,https://www.aosfatos.org/noticias/alexandre-moraes-eleicao-falha-anulada-falso/,Alexandre de Moraes não disse que eleição teve falhas e pode ser anulada,ministro stf supremo tribunal federal presidente tse tribunal superior eleitoral alexandre moraes dizer haver falho eleição pleito anular alegar postagem pesquisa site corte imprensar fato localizar declaração semelhante magistrado publicações conteúdo enganoso acumular centena compartilhamento facebook curtida instagram feira mensagem circular whatsapp plataformar estimar alcance fale fátima mensagem circular rede social enganar afirmar ministro alexandre moraes ter admitir falha registro biométrico eleição poder anular pleito haver declaração semelhante magistrado publicar site oficial tse stf veículo imprensar fato constatar último notícia conter termo alexandre moraes biometria fevereiro ministro autorizar pf polícia federal acessar dado cadastro biométrico eleitor auxiliar investigação ato golpista janeiro haver informação entanto ter dito ocasião haver falha durante eleição ano passado dezembro balanço pleito ministro elogiar processo eleitoral dizer reforçar confiança urna eletrônico democracia novembro moraes dizer resultado eleição incontestável haver indício ter haver fraude pleito ano passado versão pedir desinformação acompanhar vídeo mulher identificar afirmar irregularidade ter ser atestar fato cerca milhão voto ter ser registrar entanto apontar ter haver fraude eleitores chegar respectivo seção eleitoral aguardar fila poder votar término horário oficial acordo tse milhão pessoa votar turno eleição eleitor votar horário turno,0
311,https://www.aosfatos.org/noticias/paredes-deposito-exercito-rj-vermelho/,Paredes de depósito do Exército no RJ não foram pintadas de vermelho recentemente,depósito munição exército paracambi rj mostrar vídeo circular rede pintar vermelho início governo lula pt conforme verificar registro google street view possuir mesmo cor publicação enganoso acumular compartilhamento facebook feirar conteúdo circular whatsapp plataformar estimar alcance fale fátima enganoso afirmação fazer casal identificar vídeo circular rede mostrar parede edificação militar pintar vermelho acordo autor ter fachada verde haver década mudar coloração recentemente início governo lula pt verdade depósito central munição exército paracambi rj estrutura mostrar imagem pintar vermelho haver ano conforme verificar registro google street view fachada vermelho branco abaixo haver registro depósito março ano abril parede idêntico vídeo circular rede vermelho branco registros google street view atestar depósito possuir mesmo cor reprodução google street view diferentemente crer vídeo vermelho cor oficial exército datar publicar portaria ministério defesa tema saúde vermelho branco logística vermelho amarelo cinza aço nota enviar fatos assessoriar força explicar combinação branco vermelho usar historicamente cavalario corporação último semana diverso vídeo enganoso circular rede sugerir instalação exército diferentes cidade país ter ser pintar vermelho lula assumir presidência,0
1810,https://www.boatos.org/brasil/ana-6-anos-trazida-motorista-van-esta-procurando-familia.html,Ana de 6 anos foi trazida pelo motorista da van e está procurando a família #boato,repassando criança encontrar procurar família delegacia criança trazer motorista van tar chorar falar dizer nome ana ano repassem pra achar pai telefone encontrar falar geraldo,1
3176,https://www.boatos.org/politica/reporter-da-band-faz-criticas-lula-fala-mal-primeiro-mes-governo.html,Repórter da Band faz críticas a Lula e fala mal do primeiro mês de governo #boato,vídeo repórter band news emissora apoiar lula larápio eleições band pega pesado governo lula escrachou jornalista band falar realidade governo lula notícias política brasil melhorversao democracia,1
312,https://www.aosfatos.org/noticias/video-nao-mostra-criatura-encontrada-em-ro-mas-boneco-usado-em-serie-de-ficcao/,"Vídeo não mostra criatura encontrada em RO, mas boneco usado em série de ficção",criatura característico humano aparecer vídeo circular rede encontrar rio madeira porto velho ro suposto monstro verdade boneco usar modelo série hbo raised by wolves gravação aparecer deitar mesa publicar originalmente instagram artista efeito especial trabalhar produção publicação desinformativo acumular visualização tiktok compartilhamento facebook feira publicações rede social compartilhar vídeo boneco criar uso impressora afirmar tratar criatura encontrar rio madeira porto velho ro buscar reverso fato identificar imagem publicar originalmente artista sul africano furio tedeschi instagram dia abril acordo tedeschi mostrar outro vídeo ângulo diferentes monstro tratar arte conceitual série hbo raised by wolves criatura aparecer episódio programa indícios presente imagem apontar tratar boneco pincel mesa suposto criatura aparecer deitar caixo empresa smooth on especializar modelagem plástico artista,0
313,https://www.aosfatos.org/noticias/invasor-gravado-relogio-planalto-horas-antes-atos-8-janeiro-falso/,É falso que invasor foi gravado manuseando relógio no Planalto horas antes dos atos de 8 de janeiro,homem gravar manusear ponteiro relógio palácio planalto dia janeiro ano hora início ataque golpista sede poderes provar invasão obra infiltrar imagem circular rede gravar câmera segurança prédio cerca meia hora início ato antidemocrático relógio mostrar vídeo funcionar há ano publicações conteúdo enganoso acumular visualização tiktok compartilhamento facebook feira publicação rede compartilhar vídeo homem manuseiar ponteiro relógio expor andar palácio planalto sugerir haver pessoa manifestante bolsonarista invadir prédio poder janeiro tese tentar provar existência infiltrar esquerda atos sustentar imagem compartilhar peça desinformação mostrar trecho gravação câmero segurança corredor andar palácio planalto disponibilizar gsi gabinete segurança institucional semana registro original cena gravar voltar dia abaixo gravação horário mostrar câmera segurança atesto cena gravar dia janeiro cronologia janeiro divulgar autoridade incluir relatório ex interventor segurança público distrito federal atual secretário executivo gsi ricardo cappelli ato vandalismo começar volta domingo horário gravação haver passar meia hora início invasão relógio obra balthazar martinot trazer dom joão brasil funcionar haver ano conforme explicar secom nota enviar fatos anteriormente significar horário marcar peça levar consideração cena circular rede relógio derrubar outro invasor queda fragmentar deformar objeto restauração completo ter certo iphan instituto patrimônio histórico artístico nacional recorrente peça desinformação bolsonarista buscar atribuir responsabilidade destruição causar ato golpista janeiro infiltrar esquerda fato desmentir publicação usar horário registrar relógio joão supostar prova tese,0
314,https://www.aosfatos.org/noticias/traficante-morto-no-rj-nao-e-golpista-que-sentou-em-cadeira-de-alexandre-de-moraes/,Traficante morto no RJ não é golpista que sentou em cadeira de Alexandre de Moraes,traficante pqd morrer durante operação policial rio janeiro dia ser homem gravar sentar cadeira ministro stf supremo tribunal federal alexandre moraes durante invasão golpista dia janeiro presor março invasor corte identificar fábio alexandre oliveira pqd chamar wallace leite gomes publicações associação enganoso acumular centena compartilhamento facebook twitter feirar conteúdo circular whatsapp plataformar estimar alcance fale fátima foto vídeo traficante pqd morrer durante operação pm rj polícia militar rio janeiro dia ser compartilhar rede sugerir homem gravar sentar cadeira ministro alexandre moraes durante ato golpista janeiro verdade preso dia março durante fase operação lesa pátria invasor stf chamar fábio alexandre oliveira pqd chamar wallace leite gomes gomes oliveira ter característica físico distinto comparação abaixo haver indício ter participar invasão janeiro nome constar lista presos envolvimento ato antidemocrático pessoa liberar mediante monitoramento via tornozeleira eletrônico comparativo oliveira esquerdo sobrancelha grosso nariz lábio fino gomes versão peça desinformação usar foto ativistar raull santiago sugerir homem ser mesmo pessoa conforme explicar fato anteriormente santiago participação ato golpista rio janeiro bolsonarista invadir poder,0
315,https://www.aosfatos.org/noticias/novo-juiz-tre-rj-nao-filho-sergio-cabral/,Novo juiz do TRE-RJ não é filho do ex-governador Sérgio Cabral,presidente luiz inácio lula silva pt nomear filho ex governador rio janeiro sérgio cabral partido cargo juiz tre rj tribunal regional eleitoral rio janeiro pai advogado fernando cabral filho escolher feira palácio planalto listar tríplice ex desembargador fernando marques campos cabral publicações alegação enganoso acumular centena compartilhamento facebook terça feira circular whatsapp falar fátima enganoso publicação afirmar fernando cabral filho nomear último feira juiz tre rj ser filho ex governador rio janeiro sérgio cabral pai advogado verdade desembargador aposentado ex presidente associação magistrados rio janeiro fernando marques campos cabral ex governador sérgio cabral filho marco antônio cabral joão pedro neves cabral josé eduardo neves cabral tiago ancelmo cabral mateus ancelmo cabral nenhum nome similar juiz recém nomear fernando cabral filho escolher vaga tre rj presidente lula nome constar lista tríplice entregar planalto novembror junto advogado carlos eduardo campos machado gustavo rebello horta,0
316,https://www.aosfatos.org/noticias/fotos-de-parque-tematico-demoniaco-foram-geradas-por-inteligencia-artificial/,Fotos de parque temático demoníaco foram geradas por inteligência artificial,gerar inteligência artificial imagem suposto parque temático demoníaco circular rede social diferentemente crer post desinformativo alegar atração ter chegar brasil causar desaparecimento diversos pessoa redor mundo parque existir criar artista dolly cypher ferramenta midjourney publicação desinformativo acumular quase compartilhamento facebook terça feira visualização tiktok imagem circular rede social suposto parque assombrar inspirar inferno real registro criar uso ferramenta inteligência artificial midjourney publicar artista dolly cypher página facebook dia abril ano indicação tratar conteúdo fictício questionada usuário localização atração chamar parque lúcifer artista dizer imagem ser real haver ser gerar inteligência artificial imagem criar ferramenta inteligência artificial confundir registro real disseminar contexto rede março fato mostrar foto papar francisco aparecer sobretudo supostamente assinar estilista haver ser gerar uso midjourney,0
1732,https://www.boatos.org/brasil/cotiplas-lancou-boneca-trans-vestido-piu-piu-fortalecer-ideologia-de-genero.html,Cotiplás lançou boneca trans (com vestido e “piu-piu) para fortalecer “ideologia de gênero #boato,versão ver boneca cotiplás enganar família ânus pênis versão atenção pais crianças perigo constantemente protejam filhos ideologia gênero foracotiplas versão comprar produtos marca cotiplás assistam vídeo perturbação ocasionar criança ano cotiplás versão cotiplas vergonha cara fazer brinquedo boneca vestir qdo criança tirar roupa peruzinho anus ir banir criminoso versão desgraço ideologia gênero continuar calado marca boneca vestir de ela cotipla versão algum cristão vejam fábrica brasileiro boneca cotipla boneca saco,1
317,https://www.aosfatos.org/noticias/conta-de-9400-euros-em-restaurante-de-portugal-nao-e-de-lula/,Conta de 9.400 euros em restaurante de Portugal não é de Lula,publicação rede social enganar atribuir almoço presidente luiz inácio lula silva pt recente visitar portugal contar euro restaurante observar foto circular alegação enganoso cupom fiscal emitir novembro petista egito conteúdo falso acumular curtida instagram centena compartilhamento facebook terça feira nota fiscal euros mostrar foto circular rede representar consumo presidente lula comitivar almoço recente portugal contar montante cerca cotação atual emitir novembro restaurante solar presuntos lisboa petista país europeu data egito nota fiscal documento emitir portugal novembro datar lula egitoa imagem mesmo nota circular rede ano passado lula passar europa participar cop egito petista entanto desembarcar portugal dia novembro dia data emissão documento mostrar foto lula portugal último feira manhã terça feira durante estadia país europeu usuário compartilhar rede série vídeo editar gravação contexto sugerir presidente ter ser receber português lula madri encontrar central sindical participar fórum empresarial brasil espanha,0
318,https://www.aosfatos.org/noticias/video-indigena-assassinatos-2021-ongs/,Vídeo em que indígena denuncia assassinatos em aldeia é de 2021 e não tem relação com ONGs,gravar vídeo indígena kaingang denunciar assassinato território serrinha rio sul crime ocorrer outubro ong agente internacional governo lula pt motivar conflito interno ligar arrendamento terra agronegócio diferentemente indicar postagem rede social publicação conteúdo enganoso acumular compartilhamento facebook feira usuários compartilhar vídeo antigo rede sugerir indígena estar ser matar expulsos terra ação ong agente internacional anuência governo lula gravação original fazer outubro mostrar líder indígena vãngri kaingang denunciar assassinato ocorrer território serrinha rio sul conflito motivar disputa interno ligar agronegócio gravação vãngri acusar cacique aldeia marciano inacio claudino torturar matar indígena ser contrário arrendamento terra plantio soja relato kaingang homem armar contratar exterminar família preparar realizar bloqueio rodovia rs protestar decisão cacique indígena morrer caso denunciar apib associação povos indígenas brasil divulgar nota dia assassinato entidade episódio violência vir ser registrar haver território conflito acirrado antigo cacique ronaldo claudino morrer decorrência covid substituir irmão marciano dezembro ano pf polícia federal prender marciano pessoa durante investigação homicídio,0
319,https://www.aosfatos.org/noticias/video-protesto-lula-portugal-2022-nao-atual/,"Vídeo que mostra protesto contra Lula em Portugal é de 2022, não atual",gravar recentemente vídeo mostrar pessoa protestar presidente luiz inácio lula silva pt frente palácio belém residência oficial governo portugal lisboa imagem circular contexto gravar novembro ano durante encontro petista presidente português marcelo rebelo sousa publicações difunder vídeo enganoso acumular compartilhamento facebook visualização tik tok feira vídeo gravar durante protesto frente palácio belém lisboa novembro ser compartilhar rede contexto sugerir presidente lula hostilizar multidão visitar recente portugal ocasião petista participar encontro presidente português marcelo rebelo sousa palavras ordem lula ladrão prisão entoar apoiador ex presidente jair bolsonaro pl comitiva lula deixar residência oficial governo português abaixo pesquisa imprensa rede social fato encontrar registro manifestação semelhante mostrar peça desinformação lula desembarcar portugal último feira sérier post enganoso entanto compartilhar vídeo editar contexto sugerir presidente estar ser hostilizar país europeu,0
